,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
1563,A12424,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43200000.0,0,0,0,1,0,1,0,0,1,1,0,500 days 00:00:00,0,500,328111.38323182624,233385497065.10742
1586,A1247,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40611600.0,0,0,0,1,0,1,0,0,1,1,0,470 days 01:00:00,0,470,328111.38323182624,233385497065.10742
1588,A12473,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,14000400.0,0,0,0,1,0,1,0,0,1,1,0,162 days 01:00:00,0,162,328111.38323182624,233385497065.10742
1610,A12509,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,36.0,0,36.0,13219200.0,0,0,0,0,0,0,0,0,1,0,0,153 days 00:00:00,0,153,328111.38323182624,233385497065.10742
1631,A12547,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43804800.0,0,0,0,1,0,1,0,0,1,1,0,507 days 00:00:00,0,507,328111.38323182624,233385497065.10742
1638,A1256,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,24278400.0,0,0,0,1,0,1,0,0,1,1,0,281 days 00:00:00,0,281,328111.38323182624,233385497065.10742
1669,A12619,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,36979200.0,0,0,0,1,0,1,0,0,1,1,0,428 days 00:00:00,0,428,328111.38323182624,233385497065.10742
1683,A12643,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,44582400.0,0,0,0,1,0,1,0,0,1,1,0,516 days 00:00:00,0,516,328111.38323182624,233385497065.10742
1702,A12672,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43891200.0,0,0,0,1,0,1,0,0,1,1,0,508 days 00:00:00,0,508,328111.38323182624,233385497065.10742
1713,A12689,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,14086800.0,0,0,0,1,0,1,0,0,1,1,0,163 days 01:00:00,0,163,328111.38323182624,233385497065.10742
1728,A12712,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,44409600.0,0,0,0,1,0,1,0,0,1,1,0,514 days 00:00:00,0,514,328111.38323182624,233385497065.10742
1733,A12717,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,50547600.0,0,0,0,1,0,1,0,0,1,1,0,585 days 01:00:00,0,585,328111.38323182624,233385497065.10742
1745,A12738,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,45450000.0,0,0,0,1,0,1,0,0,1,1,0,526 days 01:00:00,0,526,328111.38323182624,233385497065.10742
1753,A12748,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,12531600.0,0,0,0,1,0,1,0,0,1,1,0,145 days 01:00:00,0,145,328111.38323182624,233385497065.10742
1755,A1275,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,42685200.0,0,0,0,1,0,1,0,0,1,1,0,494 days 01:00:00,0,494,328111.38323182624,233385497065.10742
1793,A12828,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39139200.0,0,0,0,1,0,1,0,0,1,1,0,453 days 00:00:00,0,453,328111.38323182624,233385497065.10742
1803,A12842,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,45104400.0,0,0,0,1,0,1,0,0,1,1,0,522 days 01:00:00,0,522,328111.38323182624,233385497065.10742
1822,A12889,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,36.0,0,36.0,13219200.0,0,0,0,0,0,0,0,0,1,0,0,153 days 00:00:00,0,153,328111.38323182624,233385497065.10742
1823,A1289,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40438800.0,0,0,0,1,0,1,0,0,1,1,0,468 days 01:00:00,0,468,328111.38323182624,233385497065.10742
1847,A12930,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,49.0,0,36.0,10540800.0,0,0,0,0,0,0,0,0,1,1,0,122 days 00:00:00,0,122,328111.38323182624,233385497065.10742
1901,A13018,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41644800.0,0,0,0,1,0,1,0,0,1,1,0,482 days 00:00:00,0,482,328111.38323182624,233385497065.10742
1906,A1303,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.25,0,71.5,17456400.0,0,0,0,1,0,1,0,0,1,1,0,202 days 01:00:00,0,202,328111.38323182624,233385497065.10742
1921,A1305,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,35.0,0,35.0,9594000.0,0,0,0,0,0,0,0,0,1,0,0,111 days 01:00:00,0,111,328111.38323182624,233385497065.10742
1929,A13059,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,11059200.0,0,0,0,1,0,1,0,0,1,1,0,128 days 00:00:00,0,128,328111.38323182624,233385497065.10742
1945,A13084,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,19357200.0,0,0,0,1,0,1,0,0,1,1,0,224 days 01:00:00,0,224,328111.38323182624,233385497065.10742
1951,A13097,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42854400.0,0,0,0,1,0,1,0,0,1,1,0,496 days 00:00:00,0,496,328111.38323182624,233385497065.10742
1976,A13175,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,13395600.0,0,0,0,1,0,1,0,0,1,1,0,155 days 01:00:00,0,155,328111.38323182624,233385497065.10742
1999,A13217,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,23590800.0,0,1,1,1,1,1,1,0,1,1,0,273 days 01:00:00,0,273,328111.38323182624,233385497065.10742
2027,A1327,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,33177600.0,0,1,1,1,1,1,1,0,1,1,0,384 days 00:00:00,0,384,328111.38323182624,233385497065.10742
2042,A13295,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43981200.0,0,0,0,1,0,1,0,0,1,1,0,509 days 01:00:00,0,509,328111.38323182624,233385497065.10742
2048,A13304,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41040000.0,0,0,0,1,0,1,0,0,1,1,0,475 days 00:00:00,0,475,328111.38323182624,233385497065.10742
2056,A13319,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42336000.0,0,0,0,1,0,1,0,0,1,1,0,490 days 00:00:00,0,490,328111.38323182624,233385497065.10742
2069,A13349,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,11667600.0,0,0,0,1,0,1,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
2076,A1336,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.0,0,71.5,18579600.0,0,0,0,1,0,1,0,0,1,1,0,215 days 01:00:00,0,215,328111.38323182624,233385497065.10742
2101,A13397,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,35251200.0,0,0,0,1,0,1,0,0,1,1,0,408 days 00:00:00,0,408,328111.38323182624,233385497065.10742
2113,A1341,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40611600.0,0,0,0,1,0,1,0,0,1,1,0,470 days 01:00:00,0,470,328111.38323182624,233385497065.10742
2135,A1344,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,38883600.0,0,0,0,1,0,1,0,0,1,1,0,450 days 01:00:00,0,450,328111.38323182624,233385497065.10742
2170,A13508,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42076800.0,0,0,0,1,0,1,0,0,1,1,0,487 days 00:00:00,0,487,328111.38323182624,233385497065.10742
2185,A13543,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42163200.0,0,0,0,1,0,1,0,0,1,1,0,488 days 00:00:00,0,488,328111.38323182624,233385497065.10742
2196,A1356,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,39834000.0,0,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00,0,461,328111.38323182624,233385497065.10742
2216,A13608,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42336000.0,0,0,0,1,0,1,0,0,1,1,0,490 days 00:00:00,0,490,328111.38323182624,233385497065.10742
2217,A1361,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,46.0,0,71.5,16938000.0,0,0,0,1,0,1,0,0,1,1,0,196 days 01:00:00,0,196,328111.38323182624,233385497065.10742
2228,A13622,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41212800.0,0,0,0,1,0,1,0,0,1,1,0,477 days 00:00:00,0,477,328111.38323182624,233385497065.10742
2252,A13663,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42681600.0,0,0,0,1,0,1,0,0,1,1,0,494 days 00:00:00,0,494,328111.38323182624,233385497065.10742
2260,A13674,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42336000.0,0,0,0,1,0,1,0,0,1,1,0,490 days 00:00:00,0,490,328111.38323182624,233385497065.10742
2262,A13678,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42854400.0,0,0,0,1,0,1,0,0,1,1,0,496 days 00:00:00,0,496,328111.38323182624,233385497065.10742
2264,A13682,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39139200.0,0,0,0,1,0,1,0,0,1,1,0,453 days 00:00:00,0,453,328111.38323182624,233385497065.10742
2275,A13697,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39225600.0,0,0,0,1,0,1,0,0,1,1,0,454 days 00:00:00,0,454,328111.38323182624,233385497065.10742
2312,A13763,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40348800.0,0,0,0,1,0,1,0,0,1,1,0,467 days 00:00:00,0,467,328111.38323182624,233385497065.10742
2313,A13765,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40694400.0,0,0,0,1,0,1,0,0,1,1,0,471 days 00:00:00,0,471,328111.38323182624,233385497065.10742
2351,A13837,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40694400.0,0,0,0,1,0,1,0,0,1,1,0,471 days 00:00:00,0,471,328111.38323182624,233385497065.10742
2352,A13838,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43635600.0,0,0,0,1,0,1,0,0,1,1,0,505 days 01:00:00,0,505,328111.38323182624,233385497065.10742
2359,A13846,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40176000.0,0,0,0,1,0,1,0,0,1,1,0,465 days 00:00:00,0,465,328111.38323182624,233385497065.10742
2373,A13866,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39484800.0,0,0,0,1,0,1,0,0,1,1,0,457 days 00:00:00,0,457,328111.38323182624,233385497065.10742
2379,A13874,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40176000.0,0,0,0,1,0,1,0,0,1,1,0,465 days 00:00:00,0,465,328111.38323182624,233385497065.10742
2389,A13887,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41731200.0,0,0,0,1,0,1,0,0,1,1,0,483 days 00:00:00,0,483,328111.38323182624,233385497065.10742
2438,A13957,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41385600.0,0,0,0,1,0,1,0,0,1,1,0,479 days 00:00:00,0,479,328111.38323182624,233385497065.10742
2439,A13959,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42508800.0,0,0,0,1,0,1,0,0,1,1,0,492 days 00:00:00,0,492,328111.38323182624,233385497065.10742
2446,A13975,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,12618000.0,0,0,0,1,0,1,0,0,1,1,0,146 days 01:00:00,0,146,328111.38323182624,233385497065.10742
2473,A14009,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42681600.0,0,0,0,1,0,1,0,0,1,1,0,494 days 00:00:00,0,494,328111.38323182624,233385497065.10742
2493,A14042,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,35856000.0,0,0,0,1,0,1,0,0,1,1,0,415 days 00:00:00,0,415,328111.38323182624,233385497065.10742
2506,A14063,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,10972800.0,0,0,0,1,0,1,0,0,1,1,0,127 days 00:00:00,0,127,328111.38323182624,233385497065.10742
2517,A14080,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41472000.0,0,0,0,1,0,1,0,0,1,1,0,480 days 00:00:00,0,480,328111.38323182624,233385497065.10742
2519,A14084,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,11235600.0,0,0,0,1,0,1,0,0,1,1,0,130 days 01:00:00,0,130,328111.38323182624,233385497065.10742
2528,A14107,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,36374400.0,0,0,0,1,0,1,0,0,1,1,0,421 days 00:00:00,0,421,328111.38323182624,233385497065.10742
2544,A14137,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,16506000.0,0,0,0,1,0,1,0,0,1,1,0,191 days 01:00:00,0,191,328111.38323182624,233385497065.10742
2546,A1414,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.25,0,71.5,16592400.0,0,0,0,1,0,1,0,0,1,1,0,192 days 01:00:00,0,192,328111.38323182624,233385497065.10742
2560,A14163,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41126400.0,0,0,0,1,0,1,0,0,1,1,0,476 days 00:00:00,0,476,328111.38323182624,233385497065.10742
2573,A14187,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41644800.0,0,0,0,1,0,1,0,0,1,1,0,482 days 00:00:00,0,482,328111.38323182624,233385497065.10742
2576,A14194,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,41212800.0,0,1,0,1,0,1,0,0,1,1,0,477 days 00:00:00,0,477,328111.38323182624,233385497065.10742
2590,A14215,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39312000.0,0,0,0,1,0,1,0,0,1,1,0,455 days 00:00:00,0,455,328111.38323182624,233385497065.10742
2592,A14217,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,49.0,0,36.0,37065600.0,0,0,0,0,0,0,0,0,1,1,0,429 days 00:00:00,0,429,328111.38323182624,233385497065.10742
2597,A14222,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43462800.0,0,0,0,1,0,1,0,0,1,1,0,503 days 01:00:00,0,503,328111.38323182624,233385497065.10742
2607,A1424,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,19526400.0,0,0,0,1,0,1,0,0,1,1,0,226 days 00:00:00,0,226,328111.38323182624,233385497065.10742
2643,A14299,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,38880000.0,0,0,0,1,0,1,0,0,1,1,0,450 days 00:00:00,0,450,328111.38323182624,233385497065.10742
2646,A14302,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41385600.0,0,0,0,1,0,1,0,0,1,1,0,479 days 00:00:00,0,479,328111.38323182624,233385497065.10742
2676,A14358,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,13050000.0,0,0,0,1,0,1,0,0,1,1,0,151 days 01:00:00,0,151,328111.38323182624,233385497065.10742
2693,A14387,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41299200.0,0,0,0,1,0,1,0,0,1,1,0,478 days 00:00:00,0,478,328111.38323182624,233385497065.10742
2706,A14409,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42854400.0,0,0,0,1,0,1,0,0,1,1,0,496 days 00:00:00,0,496,328111.38323182624,233385497065.10742
2708,A14411,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42854400.0,0,0,0,1,0,1,0,0,1,1,0,496 days 00:00:00,0,496,328111.38323182624,233385497065.10742
2720,A14429,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,43200000.0,0,0,0,1,0,1,0,0,1,1,0,500 days 00:00:00,0,500,328111.38323182624,233385497065.10742
2747,A14487,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,38361600.0,0,0,0,1,0,1,0,0,1,1,0,444 days 00:00:00,0,444,328111.38323182624,233385497065.10742
2752,A14491,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39398400.0,0,0,0,1,0,1,0,0,1,1,0,456 days 00:00:00,0,456,328111.38323182624,233385497065.10742
2767,A14516,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,54176400.0,0,0,0,1,0,1,0,0,1,1,0,627 days 01:00:00,0,627,328111.38323182624,233385497065.10742
2778,A14538,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,12877200.0,0,0,0,1,0,1,0,0,1,1,0,149 days 01:00:00,0,149,328111.38323182624,233385497065.10742
2797,A14568,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,37584000.0,0,0,0,1,0,1,0,0,1,1,0,435 days 00:00:00,0,435,328111.38323182624,233385497065.10742
2799,A14570,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,35164800.0,0,0,0,1,0,1,0,0,1,1,0,407 days 00:00:00,0,407,328111.38323182624,233385497065.10742
2800,A14572,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,18838800.0,0,0,0,1,0,1,0,0,1,1,0,218 days 01:00:00,0,218,328111.38323182624,233385497065.10742
2808,A14586,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,17888400.0,0,0,0,1,0,1,0,0,1,1,0,207 days 01:00:00,0,207,328111.38323182624,233385497065.10742
2815,A14595,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,37497600.0,0,0,0,1,0,1,0,0,1,1,0,434 days 00:00:00,0,434,328111.38323182624,233385497065.10742
2816,A1460,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,47.0,0,71.5,18320400.0,0,0,0,1,0,1,0,0,1,1,0,212 days 01:00:00,0,212,328111.38323182624,233385497065.10742
2819,A14608,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40089600.0,0,0,0,1,0,1,0,0,1,1,0,464 days 00:00:00,0,464,328111.38323182624,233385497065.10742
2834,A14639,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40867200.0,0,0,0,1,0,1,0,0,1,1,0,473 days 00:00:00,0,473,328111.38323182624,233385497065.10742
2835,A1464,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40611600.0,0,0,0,1,0,1,0,0,1,1,0,470 days 01:00:00,0,470,328111.38323182624,233385497065.10742
2871,A147,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40870800.0,0,0,0,1,0,1,0,0,1,1,0,473 days 01:00:00,0,473,328111.38323182624,233385497065.10742
2874,A14705,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41385600.0,0,0,0,1,0,1,0,0,1,1,0,479 days 00:00:00,0,479,328111.38323182624,233385497065.10742
2888,A14727,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,67564800.0,0,0,0,1,0,1,0,0,1,1,1,782 days 00:00:00,0,782,328111.38323182624,233385497065.10742
2889,A1473,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.25,0,71.5,17888400.0,0,0,0,1,0,1,0,0,1,1,0,207 days 01:00:00,0,207,328111.38323182624,233385497065.10742
2902,A1475,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,35.0,0,35.0,8730000.0,0,0,0,0,0,0,0,0,1,0,0,101 days 01:00:00,0,101,328111.38323182624,233385497065.10742
2909,A14769,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,35596800.0,0,0,0,1,0,1,0,0,1,1,0,412 days 00:00:00,0,412,328111.38323182624,233385497065.10742
2922,A14789,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,38793600.0,0,0,0,1,0,1,0,0,1,1,0,449 days 00:00:00,0,449,328111.38323182624,233385497065.10742
2941,A14814,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,14000400.0,0,0,0,1,0,1,0,0,1,1,0,162 days 01:00:00,0,162,328111.38323182624,233385497065.10742
2945,A14821,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,36547200.0,0,0,0,1,0,1,0,0,1,1,0,423 days 00:00:00,0,423,328111.38323182624,233385497065.10742
2966,A14857,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,161.0,0,148.0,41558400.0,0,0,0,1,0,1,0,0,1,1,0,481 days 00:00:00,0,481,328111.38323182624,233385497065.10742
2975,A14868,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40953600.0,0,0,0,1,0,1,0,0,1,1,0,474 days 00:00:00,0,474,328111.38323182624,233385497065.10742
2980,A14875,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,38188800.0,0,0,0,1,0,1,0,0,1,1,0,442 days 00:00:00,0,442,328111.38323182624,233385497065.10742
2997,A14897,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,14173200.0,0,0,0,1,0,1,0,0,1,1,0,164 days 01:00:00,0,164,328111.38323182624,233385497065.10742
3010,A14920,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,47610000.0,0,0,0,1,0,1,0,0,1,1,0,551 days 01:00:00,0,551,328111.38323182624,233385497065.10742
3074,A15045,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,94.0,0,74.0,18493200.0,0,1,1,1,1,1,1,0,1,1,0,214 days 01:00:00,0,214,328111.38323182624,233385497065.10742
3081,A15052,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40089600.0,0,0,0,1,0,1,0,0,1,1,0,464 days 00:00:00,0,464,328111.38323182624,233385497065.10742
3086,A15064,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,157,98.0,0,74.0,26006400.0,0,0,1,1,0,1,1,0,1,1,0,301 days 00:00:00,0,301,328111.38323182624,233385497065.10742
3092,A15075,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,98.2,0,74.0,38707200.0,0,0,0,1,0,1,0,0,1,1,0,448 days 00:00:00,0,448,328111.38323182624,233385497065.10742
3093,A15076,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,13309200.0,0,0,0,1,0,1,0,0,1,1,0,154 days 01:00:00,0,154,328111.38323182624,233385497065.10742
3095,A1508,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,76467600.0,0,0,0,1,0,1,0,0,1,1,0,885 days 01:00:00,0,885,328111.38323182624,233385497065.10742
3099,A15086,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,46314000.0,0,0,0,1,0,1,0,0,1,1,0,536 days 01:00:00,0,536,328111.38323182624,233385497065.10742
3158,A15188,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,39484800.0,0,0,0,1,0,1,0,0,1,1,0,457 days 00:00:00,0,457,328111.38323182624,233385497065.10742
3294,A15406,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,40867200.0,0,0,0,1,0,1,0,0,1,1,0,473 days 00:00:00,0,473,328111.38323182624,233385497065.10742
3312,A15440,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,39139200.0,0,0,0,1,0,1,0,0,1,1,0,453 days 00:00:00,0,453,328111.38323182624,233385497065.10742
3315,A15444,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,39830400.0,0,0,0,1,0,1,0,0,1,1,0,461 days 00:00:00,0,461,328111.38323182624,233385497065.10742
3338,A15475,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42076800.0,0,0,0,1,0,1,0,0,1,1,0,487 days 00:00:00,0,487,328111.38323182624,233385497065.10742
3348,A15495,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,41558400.0,0,0,0,1,0,1,0,0,1,1,0,481 days 00:00:00,0,481,328111.38323182624,233385497065.10742
3355,A15503,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,161.0,0,148.0,36892800.0,0,0,0,1,0,1,0,0,1,1,0,427 days 00:00:00,0,427,328111.38323182624,233385497065.10742
3358,A15507,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42768000.0,0,0,0,1,0,1,0,0,1,1,0,495 days 00:00:00,0,495,328111.38323182624,233385497065.10742
3364,A1552,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40179600.0,0,0,0,1,0,1,0,0,1,1,0,465 days 01:00:00,0,465,328111.38323182624,233385497065.10742
3399,A15579,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,11494800.0,0,0,0,1,0,1,0,0,1,1,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
3457,A15686,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,49.0,0,74.0,11404800.0,0,0,0,1,0,1,0,0,1,1,0,132 days 00:00:00,0,132,328111.38323182624,233385497065.10742
