,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
66865,A6196,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15807600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66870,A6236,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,18572400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66871,A6243,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15980400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66872,A6258,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15721200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66877,A6285,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15375600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66883,A6602,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16844400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66886,A6640,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,17276400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66889,A6660,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16239600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66892,A6719,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,17622000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66894,A6728,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16844400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66897,A6788,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15202800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66902,A6863,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,18140400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66904,A6878,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15202800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66905,A6881,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,17449200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66907,A6929,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16326000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66909,A6965,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15721200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66911,A6982,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,17708400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66912,A6997,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15807600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66914,A7009,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,20473200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66922,A7110,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,15289200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66925,A7142,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15462000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66928,A7176,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,23410800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66930,A7193,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,35164800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66933,A7207,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15634800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66945,A7621,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16585200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66952,A7712,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.0,0,36.0,24361200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66953,A7757,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.0,0,36.0,17276400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66960,A8442,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.0,0,36.0,16930800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66989,N100132,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.6,0,35.0,27561600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66990,N100329,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,17802000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66992,N100362,0,0,1,0,0,1,0,0,1,1,0,0,0,7,35.25,0,21.0,17542800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66994,N101984,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.6,0,35.0,25747200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66995,N102005,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15382800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
66996,N102655,0,0,1,0,0,1,0,0,1,1,0,0,0,7,37.6,0,21.0,23673600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67009,N24026,0,0,1,0,0,1,0,0,1,1,0,0,0,158,79.38,0,62.59,31449600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67011,N24635,0,0,1,0,0,1,0,0,1,1,0,0,0,7,25.23,0,18.78,18493200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67083,N28295,0,0,1,0,0,1,0,0,1,1,0,0,0,157,30.99,0,31.3,18579600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67145,N30122,0,0,1,0,0,1,0,0,1,1,0,0,0,157,48.34,0,31.3,17362800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67186,N31107,0,0,1,0,0,1,0,0,1,1,0,0,0,7,31.56,0,19.68,18486000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67187,N31186,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.67,0,32.8,18234000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67259,N33223,0,0,1,0,0,1,0,0,1,1,0,0,0,7,29.68,0,19.68,47260800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67269,N33558,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.68,0,32.8,17283600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67281,N33814,0,0,1,0,0,1,0,0,1,1,0,0,0,7,34.16,0,19.0,20214000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67287,N33965,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.68,0,32.8,23590800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67289,N33972,0,0,1,0,0,1,0,0,1,1,0,0,0,157,39.56,0,32.8,15814800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67304,N34356,0,0,1,0,0,1,0,0,1,1,0,0,0,7,26.39,0,19.68,15210000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67311,N34868,0,0,1,0,0,1,0,0,1,1,0,0,0,157,39.51,0,32.8,17542800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67315,N35103,0,0,1,0,0,1,0,0,1,1,0,0,0,157,72.31,0,32.8,18752400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67319,N35198,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.68,0,32.8,15210000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67335,N35862,0,0,1,0,0,1,0,0,1,1,0,0,0,157,39.51,0,32.8,15296400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67395,N37525,0,0,1,0,0,1,0,0,1,1,0,0,0,157,39.51,0,32.8,32572800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67399,N37681,0,0,1,0,0,1,0,0,1,1,0,0,0,157,39.51,0,32.8,19785600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67404,N37816,0,0,1,0,0,1,0,0,1,1,0,0,0,7,29.68,0,19.68,33004800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67418,N38166,0,0,1,0,0,1,0,0,1,1,0,0,0,157,39.51,0,32.8,15206400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67452,N39410,0,0,1,0,0,1,0,0,1,1,0,0,0,7,29.0,0,19.0,21682800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67461,N39853,0,0,1,0,0,1,0,0,1,1,0,0,0,7,34.16,0,19.0,20300400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67466,N40003,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,17708400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67467,N40011,0,0,1,0,0,1,0,0,1,1,0,0,0,7,34.16,0,19.0,18572400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67469,N40056,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,17276400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67472,N40095,0,0,1,0,0,1,0,0,1,1,0,0,0,7,29.0,0,19.0,16066800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67473,N40102,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,15289200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67484,N40212,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,41385600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67488,N40252,0,0,1,0,0,1,0,0,1,1,0,0,0,7,34.16,0,19.0,19177200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67495,N40582,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,16412400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67498,N40605,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,15721200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67508,N40636,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,17362800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67537,N41129,0,0,1,0,0,1,0,0,1,1,0,0,0,157,45.25,0,32.0,108349200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67544,N41374,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,19267200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67550,N41417,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,20566800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67559,N41473,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,28429200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67562,N41638,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.16,0,32.0,17967600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67590,N42017,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,16074000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67597,N42136,0,0,1,0,0,1,0,0,1,1,0,0,0,157,52.32,0,32.0,16851600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67617,N42366,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,17888400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67634,N42664,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,24282000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67768,N43820,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,25920000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67823,N44329,0,0,1,0,0,1,0,0,1,1,0,0,0,157,45.25,0,32.0,139107600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67857,N45524,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,15642000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67861,N50331,0,0,1,0,0,1,0,0,1,1,0,0,0,157,33.6,0,33.6,35078400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67864,N53909,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.85,0,33.6,52275600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67865,N56477,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.6,0,33.6,15642000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67866,N56516,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.6,0,33.6,20134800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67869,N63299,0,0,1,0,0,1,0,0,1,1,0,0,0,157,89.2,0,33.6,17971200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67871,N66091,0,0,1,0,0,1,0,0,1,1,0,0,0,157,44.6,0,33.6,70329600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67873,N68516,0,0,1,0,0,1,0,0,1,1,0,0,0,157,47.85,0,33.6,64022400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67874,N70144,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,43628400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67875,N70989,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.25,0,35.0,53046000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67876,N71242,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.6,0,35.0,17103600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67877,N71786,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15465600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67880,N76583,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,21254400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67881,N77225,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,43635600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67883,N78411,0,0,1,0,0,1,0,0,1,1,0,0,0,7,35.25,0,21.0,21344400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67885,N81904,0,0,1,0,0,1,0,0,1,1,0,0,0,158,46.0,0,35.0,20736000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67886,N82275,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16246800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67887,N82473,0,0,1,0,0,1,0,0,1,0,0,1,0,157,49.25,0,35.0,22896000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67888,N83122,0,0,1,0,0,1,0,0,1,1,0,0,0,157,35.0,0,35.0,16160400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67889,N83326,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,33782400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67890,N84990,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,37846800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67895,N86712,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,29631600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67896,N86810,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,34995600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67898,N87471,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,43628400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67900,N88967,0,0,1,0,0,1,0,0,1,1,0,0,0,157,35.0,0,35.0,20646000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67901,N89384,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.25,0,35.0,41727600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67902,N92024,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,23760000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67906,N94218,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.25,0,35.0,17456400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67907,N94374,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16502400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67908,N94564,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16588800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67910,N95308,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.6,0,35.0,19789200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67912,N96886,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.25,0,35.0,22381200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67913,N97539,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.25,0,35.0,19184400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67914,N98319,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15814800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67915,N98331,0,0,1,0,0,1,0,0,1,1,0,0,0,7,32.0,0,21.0,18925200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67918,N99842,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.6,0,35.0,31104000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67920,P1879,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.0,0,24.0,16246800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67923,P2999,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.0,0,24.0,20559600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67943,S100012,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.25,0,35.0,17024400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67944,S104409,0,0,1,0,0,1,0,0,1,1,0,0,0,7,52.5,0,35.0,48128400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67947,S105649,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.25,0,35.0,44586000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67948,S105928,0,0,1,0,0,1,0,0,1,1,0,0,0,157,62.0,0,35.0,36979200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67949,S106081,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.25,0,35.0,42685200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67950,S107641,0,0,1,0,0,1,0,0,1,1,0,0,0,181,35.25,0,21.0,17024400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67951,S108206,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.25,0,35.0,37929600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67955,S111745,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.25,0,35.0,17802000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67959,S112704,0,0,1,0,0,1,0,0,1,1,0,0,0,158,46.0,0,35.0,43462800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67963,S113611,0,0,1,0,0,1,0,0,1,1,0,0,0,158,85.25,0,71.0,15382800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67964,S113704,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,57110400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67968,S115240,0,0,1,0,0,1,0,0,1,1,0,0,0,158,51.6,0,35.0,19612800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67969,S115963,0,0,1,0,0,1,0,0,1,1,0,0,0,158,87.6,0,71.0,27820800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67974,S116790,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,17276400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67975,S116798,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,15462000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67980,S117219,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16671600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67982,S117244,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,29548800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67987,S117425,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,16930800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67988,S117429,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,16326000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67991,S117624,0,0,1,0,0,1,0,0,1,1,0,0,0,158,82.0,0,71.0,18226800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67993,S117758,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,15202800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67994,S117767,0,0,1,0,0,1,0,0,1,1,0,0,0,158,82.0,0,71.0,25052400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67995,S117772,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,15375600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67997,S117811,0,0,1,0,0,1,0,0,1,1,0,0,0,158,82.0,0,71.0,16585200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
67999,S117845,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,15375600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68002,S117917,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,15548400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68003,S117925,0,0,1,0,0,1,0,0,1,1,0,0,0,158,82.0,0,71.0,16326000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68006,S117945,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,15980400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68007,S117967,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,18054000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68008,S118006,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,17362800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68011,S118051,0,0,1,0,0,1,0,0,1,1,0,0,0,7,92.0,0,35.0,28422000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68012,S118054,0,0,1,0,0,1,0,0,1,0,1,0,0,146,151.0,0,138.0,22460400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68014,S118169,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,17103600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68015,S118170,0,0,1,0,0,1,0,0,1,1,0,0,0,157,46.0,0,35.0,16930800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68018,S118319,0,0,1,0,0,1,0,0,1,1,0,0,0,7,46.0,0,35.0,33004800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68025,S118663,0,0,1,0,0,1,0,0,1,1,0,0,0,158,46.0,0,35.0,17449200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68026,S118666,0,0,1,0,0,1,0,0,1,1,0,0,0,158,46.0,0,35.0,17794800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68032,S120474,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.0,0,36.0,16246800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68035,S122217,0,0,1,0,0,1,0,0,1,1,0,0,0,158,74.0,0,74.0,22032000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68038,S123743,0,0,1,0,0,1,0,0,1,1,0,0,0,157,49.5,0,36.0,59184000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68039,S124130,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.0,0,36.0,97545600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68040,S125176,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.5,0,36.0,58150800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68043,S126087,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.5,0,36.0,48301200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68044,S126475,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.5,0,36.0,15814800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
