,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
58141,C13269,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,180,19.68,0,0.0,39.36,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58142,C13296,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58143,C13298,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58144,C13299,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.21,0,0.0,262.4,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58146,C13385,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,5443200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58147,C13396,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,65.6,0,0.0,65.6,7516800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58148,C13398,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58149,C13403,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58150,C13410,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,65.6,0,0.0,65.6,7344000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58151,C13416,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58152,C13443,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.23,0,0.0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58154,C13510,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,41,65.6,0,0.0,131.2,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58155,C13529,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,65.6,0,0.0,65.6,5529600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58156,C13536,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,141,65.6,0,0.0,65.6,10454400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58157,C13545,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58158,C13554,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,180,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58159,C13557,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5443200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58160,C13566,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,191,65.0,0,0.0,131.0,5353200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58161,C13567,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,32.0,0,0.0,65.5,5353200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58162,C13569,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58163,C13574,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58164,C13587,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58165,C13593,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,32.8,0,0.0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58166,C13634,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,180,19.68,0,0.0,39.36,5360400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58167,C13643,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,7,32.8,0,0.0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58168,C13648,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,32.85,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58169,C13653,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,180,19.68,0,0.0,39.36,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58170,C13658,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,180,32.8,0,0.0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58171,C13662,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,33.05,0,0.0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58172,C13666,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58173,C13676,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,6393600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58174,C13682,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,146,65.59,0,0.0,131.2,5446800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58175,C13683,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58176,C13700,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,65.6,0,0.0,65.6,5875200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58177,C13716,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.82,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58179,C13768,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,65.6,0,0.0,65.6,5706000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58180,C13773,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,32.8,0,0.0,65.6,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58181,C13776,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,170,65.6,0,0.0,65.6,6912000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58182,C13803,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,154,65.6,0,0.0,65.6,5878800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58183,C13836,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58184,C13845,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58185,C13892,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,193,655.0,0,0.0,1311.5,6303600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58186,C13924,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,180,39.36,0,0.0,39.36,9594000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58188,C13988,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58189,C14003,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58190,C14009,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58191,C14068,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,32.8,0,0.0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58192,C14089,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58193,C14090,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,5360400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58194,C14105,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,32.0,0,0.0,65.5,5180400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58195,C14106,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,143,65.0,0,0.0,131.0,5180400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58196,C14137,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58197,C14153,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,41,65.6,0,0.0,131.2,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58198,C14154,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,126,131.2,0,0.0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58199,C14205,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,262.4,0,0.0,262.4,6224400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58200,C14220,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,180,19.68,0,0.0,39.36,5360400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58201,C14248,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.2,0,0.0,262.4,5274000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58203,C14306,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.0,0,0.0,262.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58204,C14322,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,170,32.8,0,0.0,65.6,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58205,C14365,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,193,662.7,0,6.71,1311.98,8899200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58206,C14388,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,136,232.4,0,0.0,232.4,7952400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58208,C14433,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58209,C14434,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,7,32.8,0,0.0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58210,C14445,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,7,32.0,0,0.0,65.5,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58211,C14518,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,180,65.5,0,0.0,65.5,7866000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58212,C14519,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,65.0,0,0.0,131.0,5360400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58213,C14592,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,68.77,0,0.0,68.77,11228400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58214,C14654,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,65.5,0,0.0,65.5,8211600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58215,C14661,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,32.0,0,0.0,65.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58216,C14695,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,32.0,0,0.0,65.5,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58217,C14698,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,80,262.0,0,0.0,262.0,6829200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58218,C14713,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,180,32.0,0,0.0,65.5,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58219,C14722,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,32.0,0,0.0,65.5,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58220,C14774,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,180,39.0,0,0.0,39.0,6912000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58221,C14781,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,180,19.0,0,0.0,39.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58222,C14794,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,131.0,0,0.0,262.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58223,C14884,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,32.0,0,0.0,65.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58224,C14923,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,41,65.0,0,0.0,131.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58226,C14945,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,32.0,0,0.0,65.5,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58227,C14966,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,65.5,0,0.0,65.5,8294400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58228,C15000,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,32.0,0,0.0,65.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58230,C15066,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,170,68.25,0,0.0,137.55,5356800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58232,C15079,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,33.6,0,0.0,68.77,5180400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58233,C15100,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,33.6,0,0.0,68.77,5266800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58234,C15112,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,173,68.77,0,0.0,68.77,7686000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58235,C15170,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,80,148.0,0,0.0,297.0,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58236,C15195,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58237,C15279,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,68.25,0,0.0,137.55,5446800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58238,C15288,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,153,33.6,0,0.0,0.0,5274000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58240,C15330,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,171,68.25,0,0.0,137.55,5274000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58241,C15341,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58242,C15377,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,80,275.1,0,0.0,275.1,10717200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58243,C15440,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,72,68.25,0,0.0,137.55,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58244,C15492,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5360400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58246,C15532,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58247,C15642,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,33.6,0,0.0,68.77,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58248,C15643,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58249,C15691,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,180,63.78,0,0.0,68.77,6566400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58250,C15766,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,33.6,0,0.0,68.77,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58252,C15821,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,68.0,0,0.0,137.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58253,C15850,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5266800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58254,C15857,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,68.25,0,0.0,137.55,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58255,C15886,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,170,137.55,0,0.0,137.55,7426800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58256,C16121,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58257,C16146,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,181,50.9,0,0.0,40.95,6908400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58258,C16190,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,193,687.75,0,0.0,1377.07,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58259,C16194,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,193,687.75,0,0.0,1377.07,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58260,C16244,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5274000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58261,C16246,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,33.6,0,0.0,68.77,5187600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58262,C16270,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,137.55,0,0.0,137.55,10281600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58263,C16274,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,180,40.95,0,0.0,40.95,7344000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58264,C16307,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58266,C16346,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,137.55,0,0.0,275.1,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58267,C16347,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,180,33.6,0,0.0,68.77,5270400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58268,C16354,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,33.6,0,0.0,68.77,5184000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58269,C16364,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,7,68.77,0,0.0,68.77,5961600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58273,C16558,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,68.77,0,0.0,68.77,6656400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
58276,C16665,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,7,68.77,0,0.0,68.77,6915600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
