,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
5876,A40987,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93052800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5877,A41003,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94690800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5878,A41004,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94690800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5879,A41021,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94518000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5880,A41025,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94431600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5881,A41026,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94431600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5882,A41027,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94431600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5883,A41033,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94262400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5884,A41036,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94262400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5885,A41038,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94262400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5886,A41040,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5887,A41041,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5888,A41042,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94003200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5889,A41043,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94003200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5913,A41176,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,19.1,77.5,121478400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5932,A41254,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,126748800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5944,A41320,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,124675200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5960,A41425,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,13.5,46.0,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5961,A41427,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,13.5,46.0,93916800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5962,A41430,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,13.5,46.0,93571200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5964,A41439,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,13.5,46.0,93916800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
5998,A41603,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,118886400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6028,A41801,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,94003200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6029,A41803,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93916800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6030,A41805,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93830400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6031,A41806,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93830400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6032,A41807,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93830400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6033,A41813,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93830400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6034,A41821,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93744000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6035,A41829,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93571200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6036,A41831,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93484800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6037,A41832,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93484800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6038,A41833,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93484800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6039,A41834,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93484800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6040,A41841,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93398400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6041,A41843,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6042,A41849,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6102,A42208,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6103,A42212,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,19.1,77.5,93139200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6104,A42214,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,93139200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6105,A42239,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,92793600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6106,A42241,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,92793600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6107,A42245,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,92793600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6311,A43309,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,121392000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6363,A43566,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,121651200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6430,A43977,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,116985600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6485,A44251,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,118281600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6488,A44277,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,117763200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6505,A44369,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,118627200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6528,A44453,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,119232000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6592,A44776,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,13.5,46.0,118540800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6626,A44929,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,117590400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6691,A45331,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,117849600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6710,A45406,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,19.1,77.5,116812800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6712,A45417,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,116640000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6764,A45777,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,13.5,77.5,116467200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
6791,A45906,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,13.5,77.5,115257600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
7509,C10944,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,80,0.0,0,0.0,250.38,122256000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
7988,C13187,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,154,0.0,0,0.0,65.6,150166800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
7999,C13215,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.6,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8169,C13896,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,10.0,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8215,C14072,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,41,0.0,0,0.0,131.2,143427600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8242,C14161,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,0.0,131.0,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8299,C14421,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,193,0.0,0,0.0,1311.5,104025600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8317,C14490,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,0.0,65.5,114829200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8320,C14514,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,20,0.0,0,0.0,262.0,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8321,C14515,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,0,10.0,131.0,114570000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8326,C14533,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,80,0.0,0,0.0,262.0,118458000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8329,C14550,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,0,10.0,131.0,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8343,C14599,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,15.16,65.5,119581200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8346,C14616,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,0,0.0,131.0,109558800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8348,C14626,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,117248400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8349,C14646,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,114310800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8352,C14660,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,15.16,65.5,117594000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8355,C14679,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,180,0.0,0,0.0,39.0,114483600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8360,C14691,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,10.0,65.5,115174800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8363,C14712,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,116384400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8365,C14717,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,102,0.0,0,0.0,131.0,119062800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8368,C14730,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,149,0.0,0,20.32,65.5,117421200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8370,C14738,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,143,0.0,0,10.0,131.0,118285200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8375,C14777,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,116902800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8377,C14780,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,41,0.0,0,10.0,131.0,117939600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8381,C14800,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,0.0,65.5,116902800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8383,C14804,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,0.0,65.5,112323600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8386,C14823,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,170,0.0,0,0.0,65.5,119840400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8389,C14841,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,41,0.0,0,0.0,131.0,113706000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8396,C14889,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,154,0.0,0,0.0,65.5,111200400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8404,C14922,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,41,0.0,0,0.0,131.0,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8406,C14928,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,80,0.0,0,0.0,262.0,111891600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8407,C14938,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,0,0.0,131.0,106707600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8408,C14940,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,106707600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8409,C14942,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,143,0.0,0,0.0,262.0,107312400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8412,C14951,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,0,0.0,131.0,114915600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8415,C14960,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,0.0,65.5,115693200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8416,C14967,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,0,20.32,131.0,115174800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8419,C14980,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,20,0.0,0,0.0,262.0,113533200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8422,C14995,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,0.0,65.5,115520400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8423,C14996,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,7,0.0,0,0.0,65.5,115174800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8457,C15110,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,0.0,68.77,93571200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8579,C15768,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,11.0,137.55,95817600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8627,C16017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,0.0,65.5,111978000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8628,C16018,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,111978000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8629,C16021,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,109299600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8633,C16045,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,65.5,110854800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8634,C16050,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,172,0.0,0,0.0,65.5,109731600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8635,C16051,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,10.0,65.5,112669200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8916,C17594,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,149,0.0,5,0.0,143.0,92880000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8941,C17729,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,80,0.0,0,0.0,286.5,94435200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
8942,C17730,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,71.5,94435200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9028,C18118,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,0.0,137.5,101343600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9075,C18307,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,142,0.0,2,0.0,286.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9101,C18434,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,80,0.0,0,16.6,286.5,102898800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9108,C18463,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,20,0.0,0,11.0,286.5,98492400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9111,C18480,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,193,0.0,0,0.0,1433.5,101343600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9120,C18495,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,145,0.0,5,11.0,275.0,97801200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9124,C18518,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,71,0.0,0,0.0,143.0,95036400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9129,C18527,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,180,0.0,0,0.0,71.5,93571200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
9130,C18535,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,80,0.0,0,0.0,286.5,92707200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
