,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:dismissal@#,event:dismissal@C,event:dismissal@D,event:dismissal@NIL,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge
151,A26735,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,18.6,74.0,121305600.0,0,1,0,1,0,1,0,1,1,0
152,A26850,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,22809600.0,0,1,0,1,0,1,0,1,1,0
153,A26915,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,14605200.0,0,1,0,1,0,1,0,1,1,0
154,A26980,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.0,44.0,22464000.0,0,1,0,1,0,1,0,1,1,0
155,A26987,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.0,44.0,15030000.0,0,1,0,1,0,1,0,1,1,0
156,A27401,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,13050000.0,0,1,0,1,0,1,0,1,1,0
157,A2780,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,17542800.0,0,1,0,1,0,1,0,1,1,0
158,A27972,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,14770800.0,0,1,0,1,0,1,0,1,1,0
159,A27987,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,14598000.0,0,1,0,1,0,1,0,1,1,0
160,A28018,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,13478400.0,0,1,0,1,0,1,0,1,1,0
161,A28067,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,14342400.0,0,1,0,1,0,1,0,1,1,0
162,A28084,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,44755200.0,0,1,0,1,0,1,0,1,1,0
163,A28105,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,11660400.0,0,1,0,1,0,1,0,1,1,0
164,A2813,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,71.5,15987600.0,0,1,0,1,0,1,0,1,1,0
165,A28154,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,45187200.0,0,1,0,1,0,1,0,1,1,0
166,A2816,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,71.5,17974800.0,0,1,0,1,0,1,0,1,1,0
167,A28315,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,25228800.0,0,1,0,1,0,1,0,1,1,0
168,A28610,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,18.6,74.0,20653200.0,0,1,0,1,0,1,0,1,1,0
169,A28903,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.0,44.0,114742800.0,0,1,0,1,0,1,0,1,1,0
170,A29367,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,11404800.0,0,1,0,1,0,1,0,1,1,0
171,A29431,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,17974800.0,0,1,0,1,0,1,0,1,1,0
172,A29545,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.5,44.0,20041200.0,0,1,0,1,0,1,0,1,1,0
173,A29646,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,11145600.0,0,1,0,1,0,1,0,1,1,0
174,A2972,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18406800.0,0,1,0,1,0,1,0,1,1,0
175,A30119,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.0,44.0,113360400.0,0,1,0,1,0,1,0,1,1,0
176,A30170,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,13741200.0,0,1,0,1,0,1,0,1,1,0
177,A30208,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,14346000.0,0,1,0,1,0,1,0,1,1,0
178,A30313,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,11581200.0,0,1,0,1,0,1,0,1,1,0
179,A30774,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,12618000.0,0,1,0,1,0,1,0,1,1,0
180,A31151,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,25488000.0,0,1,0,1,0,1,0,1,1,0
181,A31623,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,11750400.0,0,1,0,1,0,1,0,1,1,0
182,A31911,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,45622800.0,0,1,0,1,0,1,0,1,1,0
183,A32164,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.0,74.0,111027600.0,0,1,0,1,0,1,0,1,1,0
184,A32311,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,19.1,74.0,18838800.0,0,1,0,1,0,1,0,1,1,0
185,A32672,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,44.0,108003600.0,0,1,0,1,0,1,0,1,1,0
186,A33024,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,44.0,13395600.0,0,1,0,1,0,1,0,1,1,0
187,A33261,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,13654800.0,0,1,0,1,0,1,0,1,1,0
188,A33297,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,108781200.0,0,1,0,1,0,1,0,1,1,0
189,A33533,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,103424400.0,0,1,0,1,0,1,0,1,1,0
190,A33653,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,14864400.0,0,1,0,1,0,1,0,1,1,0
191,A33699,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,74.0,19872000.0,0,1,0,1,0,1,0,1,1,0
192,A33922,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,106880400.0,0,1,0,1,0,1,0,1,1,0
193,A34110,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,17024400.0,0,1,0,1,0,1,0,1,1,0
194,A34192,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,14950800.0,0,1,0,1,0,1,0,1,1,0
195,A34214,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,20563200.0,0,1,0,1,0,1,0,1,1,0
196,A34289,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,17974800.0,0,1,0,1,0,1,0,1,1,0
197,A34388,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,19180800.0,0,1,0,1,0,1,0,1,1,0
198,A34398,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,104547600.0,0,1,0,1,0,1,0,1,1,0
199,A34487,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,106621200.0,0,1,0,1,0,1,0,1,1,0
200,A3458,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16765200.0,0,1,0,1,0,1,0,1,1,0
201,A34969,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,105584400.0,0,1,0,1,0,1,0,1,1,0
202,A35346,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,15116400.0,0,1,0,1,0,1,0,1,1,0
203,A3562,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,16333200.0,0,1,0,1,0,1,0,1,1,0
204,A35700,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,19.1,46.0,23155200.0,0,1,0,1,0,1,0,1,1,0
205,A35784,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,46.0,84762000.0,0,1,0,1,0,1,0,1,1,0
206,A35794,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.5,46.0,15814800.0,0,1,0,1,0,1,0,1,1,0
207,A36037,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,15638400.0,0,1,0,1,0,1,0,1,1,0
208,A36195,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,19.1,74.0,23414400.0,0,1,0,1,0,1,0,1,1,0
209,A36196,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,17366400.0,0,1,0,1,0,1,0,1,1,0
210,A36490,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,101696400.0,0,1,0,1,0,1,0,1,1,0
211,A36550,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,19609200.0,0,1,0,1,0,1,0,1,1,0
212,A36607,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,17107200.0,0,1,0,1,0,1,0,1,1,0
213,A36811,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,94176000.0,0,1,0,1,0,1,0,1,1,0
214,A37002,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,74.0,100141200.0,0,1,0,1,0,1,0,1,1,0
215,A37128,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,24278400.0,0,1,0,1,0,1,0,1,1,0
216,A37379,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.5,44.0,24447600.0,0,1,0,1,0,1,0,1,1,0
217,A37500,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,18572400.0,0,1,0,1,0,1,0,1,1,0
218,A37515,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,74.0,19954800.0,0,1,0,1,0,1,0,1,1,0
219,A37537,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,0.0,74.0,98582400.0,0,1,0,1,0,1,0,1,1,0
220,A37812,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,19609200.0,0,1,0,1,0,1,0,1,1,0
221,A37828,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,16671600.0,0,1,0,1,0,1,0,1,1,0
222,A383,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,21686400.0,0,1,0,1,0,1,0,1,1,0
223,A38793,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,77.5,89769600.0,0,1,0,1,0,1,0,1,1,0
224,A39498,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,16671600.0,0,1,0,1,0,1,0,1,1,0
225,A40217,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,19090800.0,0,1,0,1,0,1,0,1,1,0
226,A40352,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,17708400.0,0,1,0,1,0,1,0,1,1,0
227,A40767,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,14425200.0,0,1,0,1,0,1,0,1,1,0
228,A40854,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,46.0,86745600.0,0,1,0,1,0,1,0,1,1,0
229,A40864,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,15548400.0,0,1,0,1,0,1,0,1,1,0
230,A41227,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,77.5,78109200.0,0,1,0,1,0,1,0,1,1,0
231,A41435,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,46.0,84589200.0,0,1,0,1,0,1,0,1,1,0
232,A41442,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.5,46.0,84157200.0,0,1,0,1,0,1,0,1,1,0
233,A41552,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,18061200.0,0,1,0,1,0,1,0,1,1,0
234,A41726,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,15728400.0,0,1,0,1,0,1,0,1,1,0
235,A42397,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,16765200.0,0,1,0,1,0,1,0,1,1,0
236,A42461,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.5,46.0,14432400.0,0,1,0,1,0,1,0,1,1,0
237,A42557,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,77.5,20653200.0,0,1,0,1,0,1,0,1,1,0
238,A42567,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,24710400.0,0,1,0,1,0,1,0,1,1,0
239,A43079,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,77.5,79664400.0,0,1,0,1,0,1,0,1,1,0
240,A43436,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,19875600.0,0,1,0,1,0,1,0,1,1,0
241,A43825,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,18316800.0,0,1,0,1,0,1,0,1,1,0
242,A43969,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,23587200.0,0,1,0,1,0,1,0,1,1,0
243,A44519,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,13.5,155.5,20653200.0,0,1,0,1,0,1,0,1,1,0
244,A44568,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,13.5,155.5,20736000.0,0,1,0,1,0,1,0,1,1,0
245,A44706,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,21776400.0,0,1,0,1,0,1,0,1,1,0
246,A44976,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,77.5,18925200.0,0,1,0,1,0,1,0,1,1,0
247,A45298,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.5,77.5,24105600.0,0,1,0,1,0,1,0,1,1,0
248,A45548,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.5,77.5,19440000.0,0,1,0,1,0,1,0,1,1,0
249,A45571,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,13.5,155.5,20563200.0,0,1,0,1,0,1,0,1,1,0
250,A5641,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19350000.0,0,1,0,1,0,1,0,1,1,0
251,A578,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,18320400.0,0,1,0,1,0,1,0,1,1,0
252,A5871,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19263600.0,0,1,0,1,0,1,0,1,1,0
253,A5889,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,42.5,160617600.0,0,1,0,1,0,1,0,1,1,0
254,A5931,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,159148800.0,0,1,0,1,0,1,0,1,1,0
255,A6040,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,161049600.0,0,1,0,1,0,1,0,1,1,0
256,A6190,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18831600.0,0,1,0,1,0,1,0,1,1,0
257,A6599,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18486000.0,0,1,0,1,0,1,0,1,1,0
258,A661,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,21168000.0,0,1,0,1,0,1,0,1,1,0
259,A6631,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18226800.0,0,1,0,1,0,1,0,1,1,0
260,A6670,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,159667200.0,0,1,0,1,0,1,0,1,1,0
261,A6688,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16498800.0,0,1,0,1,0,1,0,1,1,0
262,A6690,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16412400.0,0,1,0,1,0,1,0,1,1,0
263,A6697,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,159148800.0,0,1,0,1,0,1,0,1,1,0
264,A6735,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,17362800.0,0,1,0,1,0,1,0,1,1,0
265,A6819,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,14684400.0,0,1,0,1,0,1,0,1,1,0
266,A6833,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,157420800.0,0,1,0,1,0,1,0,1,1,0
267,A694,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19875600.0,0,1,0,1,0,1,0,1,1,0
268,A701,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19184400.0,0,1,0,1,0,1,0,1,1,0
269,A7030,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,42.5,158976000.0,0,1,0,1,0,1,0,1,1,0
270,A728,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,17974800.0,0,1,0,1,0,1,0,1,1,0
271,A7334,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,14425200.0,0,1,0,1,0,1,0,1,1,0
272,A738,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,71.5,17888400.0,0,1,0,1,0,1,0,1,1,0
273,A7914,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,13.0,44.0,20563200.0,0,1,0,1,0,1,0,1,1,0
274,A7937,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.0,44.0,15811200.0,0,1,0,1,0,1,0,1,1,0
275,A7988,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,157248000.0,0,1,0,1,0,1,0,1,1,0
276,A805,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,71.5,169606800.0,0,1,0,1,0,1,0,1,1,0
277,A8153,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16412400.0,0,1,0,1,0,1,0,1,1,0
278,A838,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18320400.0,0,1,0,1,0,1,0,1,1,0
279,A8685,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.0,74.0,18572400.0,0,1,0,1,0,1,0,1,1,0
280,A8870,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.0,74.0,20732400.0,0,1,0,1,0,1,0,1,1,0
281,A889,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,17276400.0,0,1,0,1,0,1,0,1,1,0
282,A8997,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,20127600.0,0,1,0,1,0,1,0,1,1,0
283,A9043,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,19004400.0,0,1,0,1,0,1,0,1,1,0
284,A910,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,71.5,18234000.0,0,1,0,1,0,1,0,1,1,0
285,A9232,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.0,74.0,151804800.0,0,1,0,1,0,1,0,1,1,0
286,A9304,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,18.6,74.0,23155200.0,0,1,0,1,0,1,0,1,1,0
287,A9312,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,16844400.0,0,1,0,1,0,1,0,1,1,0
288,A9397,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,17802000.0,0,1,0,1,0,1,0,1,1,0
289,A94,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18234000.0,0,1,0,1,0,1,0,1,1,0
290,A9405,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,13.0,74.0,22550400.0,0,1,0,1,0,1,0,1,1,0
291,A956,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,15037200.0,0,1,0,1,0,1,0,1,1,0
292,A9669,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,13.0,44.0,19440000.0,0,1,0,1,0,1,0,1,1,0
293,A9845,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,13.0,74.0,151977600.0,0,1,0,1,0,1,0,1,1,0
294,C10483,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,21,0.0,0,0.0,1311.0,5529600.0,0,1,0,1,0,1,0,1,1,0
295,C10558,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,23,0.0,0,0.0,625.95,6825600.0,0,1,0,1,0,1,0,1,1,0
296,C12880,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,143,0.0,0,6.71,131.2,14857200.0,0,1,0,1,0,1,0,1,1,0
297,C12906,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,94,0.0,0,0.0,1032.91,6822000.0,0,1,0,1,0,1,0,1,1,0
298,C13369,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,80,0.0,0,0.0,262.4,6310800.0,0,1,0,1,0,1,0,1,1,0
299,C13675,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,20,0.0,0,0.0,262.4,6393600.0,0,1,0,1,0,1,0,1,1,0
300,C14384,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,21,0.0,0,0.0,1311.5,6998400.0,0,1,0,1,0,1,0,1,1,0
301,C14585,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,21,0.0,0,0.0,1311.5,5443200.0,0,1,0,1,0,1,0,1,1,0
302,C14586,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,21,0.0,0,0.0,1311.5,5443200.0,0,1,0,1,0,1,0,1,1,0
303,C15517,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,193,0.0,0,0.0,1377.07,10018800.0,0,1,0,1,0,1,0,1,1,0
304,C15727,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,0.0,137.55,8557200.0,0,1,0,1,0,1,0,1,1,0
305,C15795,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,0.0,148.0,6310800.0,0,1,0,1,0,1,0,1,1,0
306,C15862,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,10,0.0,688.27,6307200.0,0,1,0,1,0,1,0,1,1,0
307,C15912,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,188,0.0,0,0.0,137.55,10882800.0,0,1,0,1,0,1,0,1,1,0
